Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Sweden,2015,-0.2621475388893759,1.6612067378356445,-0.28623321254829254,1.4768158834868084,-1.4677123819544855
Sweden,2016,-0.27064491241717203,1.6828207936941348,-0.2856051266661864,1.5189794353285777,-1.4716279092493358
Sweden,2017,-0.29634235681433285,1.7705280209512606,-0.28497165864054075,1.517192885470493,-1.482752385603631
Sweden,2018,-0.3117915124212358,1.7558565034385862,-0.28434278144440134,1.5475208370597429,-1.4601564485731686
Sweden,2019,-0.33789839880788874,1.7932408717664492,-0.2837047648732054,1.601867498456395,-1.494089928620967
Switzerland,1982,-0.021691121727095624,0.7983324062889903,-0.30712384866268994,2.358128339931367,-1.569570939938716
Switzerland,1992,0.15563976759793713,1.1505086897451267,-0.3042108767324985,2.1749789427372814,-1.5504946391323102
Switzerland,2000,0.041887945224772655,1.5075141608797047,-0.30234516362115943,2.136885545449381,-1.559705113653879
Switzerland,2002,0.02364512531078516,1.480953855402641,-0.30177477117670354,2.248329150577436,-1.6004123510314971
Switzerland,2006,0.04126388139471022,1.9927105062389356,-0.3005755075766734,2.2926232996517073,-1.5638202743544825
Switzerland,2007,-0.017128384517790748,2.2880062512633623,-0.3001714239716465,2.3843024655814724,-1.5791629959753164
Switzerland,2008,0.0017347179069127979,2.5056774018015653,-0.2995892403440377,2.409606233290344,-1.5900267735336113
Switzerland,2009,-0.03932814505423881,2.4052728372085705,-0.299008657466191,2.394310606714692,-1.6072251866262173
Switzerland,2010,-0.015552670385034578,2.489999435046708,-0.29847683403015274,2.4079103761925227,-1.608526808514023
Switzerland,2011,-0.12112734400401742,2.815508158211868,-0.2979419782304143,2.4593204937790447,-1.6253250320262758
Switzerland,2012,-0.10219802282264809,2.891508284438321,-0.2974300403348163,2.550080249661757,-1.6517080090878458
Switzerland,2013,-0.09216212726928795,2.833201801192043,-0.2968704907047863,2.532510770300026,-1.637147433644698
Switzerland,2014,-0.19221706107400918,2.88891761583588,-0.2962699256374572,2.577672595540362,-1.6362643903279488
Switzerland,2015,-0.21323955258677593,2.871433720641899,-0.29570245682652896,2.5602522716375806,-1.633660110926868
Switzerland,2016,-0.21265591416595545,2.905318192058468,-0.29515175662442883,2.6284231914734884,-1.6307127274801119
Switzerland,2017,-0.24237923976148226,2.994565534952161,-0.29467584465932456,2.6161063344769917,-1.6328149476032428
Switzerland,2018,-0.276453713088118,3.0510356479860223,-0.29429684148075813,2.5478834369623526,-1.6136378193633345
