Entity,Year,Annual CO₂ emissions from cement_x,Annual CO₂ emissions from cement_y,Annual CO₂ emissions from coal,Annual CO₂ emissions from gas,Annual CO₂ emissions from oil,Coal consumption - TWh,Coal production (TWh),Fossil fuels (% equivalent primary energy),Gas consumption - TWh,Gas production (TWh),Oil consumption - TWh,Oil production (TWh),Fossil fuels - % electricity
Poland,2004,5070056.0,5070056.0,226423710.0,26562928.0,58177660.0,633.70966,806.1961,99.10876,138.17099,45.6545,260.05814,10.412129,97.90219
Poland,2005,5057142.0,5057142.0,222637680.0,27401460.0,59785860.0,641.023,806.7764,98.86452,142.28725,45.175,268.94977,9.910216,97.520775
Poland,2006,5983742.0,5983742.0,232308060.0,27630416.0,62281604.0,667.58386,791.3931,98.75142,143.90324,45.1285,291.54767,9.338308,97.33043
Poland,2007,7050407.0,7050407.0,227707330.0,27910740.0,65200104.0,650.67,726.7561,98.43765,143.94194,45.31861,301.80173,8.512031,96.57456
Poland,2008,6692993.0,6692993.0,220472080.0,28134334.0,66311852.0,642.1825,708.3886,97.79239,156.43639,42.913055,309.67392,8.851761,95.72168
Poland,2009,5757238.0,5757238.0,209073550.0,27273394.0,67079840.0,602.8747,656.2531,96.93418,150.94778,42.797222,306.26575,7.7301397,94.23969
Poland,2010,6221494.0,6221494.0,220927200.0,29134714.0,70170320.0,640.523,644.18317,96.54632,162.32639,42.949165,323.04956,8.043809,93.05989
Poland,2011,7379394.0,7379394.0,218378980.0,29325020.0,69791784.0,639.2178,648.01666,95.95741,164.52527,44.77361,321.77057,7.7809167,91.93836
Poland,2012,6384301.0,6384301.0,214039890.0,30558496.0,66487800.0,595.79724,672.44324,94.77149,174.1936,45.435833,309.68506,8.373278,89.5467
Poland,2013,5874228.0,5874228.0,214314380.0,30803980.0,61855156.0,620.8222,664.76514,94.82944,174.10417,44.463055,287.97726,11.978651,89.58359
Poland,2014,6456416.0,6456416.0,202997330.0,29463594.0,61552348.0,575.0486,628.4025,93.94404,170.13611,43.33722,289.08633,11.999136,87.46448
Poland,2015,6341808.0,6341808.0,201647490.0,30634032.0,64960724.0,566.04724,616.0762,93.43849,170.98805,42.8325,302.29468,11.4750595,86.189896
Poland,2016,6529685.0,6529685.0,202098990.0,32419594.0,73143800.0,575.66943,605.663,93.94951,182.57611,41.318054,332.21463,12.56077,86.25903
Portugal,1996,3387741.0,3387741.0,13539521.0,915048.0,32883076.0,45.5896,0.0,81.29369,0.0,0.0,158.28671,0.0,53.85965
Portugal,1997,3560889.0,3560889.0,13721675.0,1129414.0,35014510.0,41.47258,0.0,83.36548,1.00625,0.0,169.60432,0.0,58.011215
Portugal,1998,3536812.0,3536812.0,12295674.0,2446542.0,39666692.0,41.46095,0.0,84.836,8.038,0.0,185.93071,0.0,63.48387
Portugal,1999,3827131.0,3827131.0,14897378.0,6453823.0,40451044.0,43.0558,0.0,90.897446,22.477999,0.0,192.45738,0.0,79.831535
Portugal,2000,3809088.0,3809088.0,15002880.0,5715558.0,39866830.0,43.173363,0.0,86.92667,23.090034,0.0,188.71175,0.0,70.21523
Portugal,2001,3626940.0,3626940.0,12701020.0,6269809.0,41235350.0,36.919003,0.0,84.353134,25.74884,0.0,188.42163,0.0,65.82718
Portugal,2002,3910193.0,3910193.0,13707654.0,7362145.0,43285110.0,40.703857,0.0,90.251045,31.322216,0.0,194.58813,0.0,78.63886
Portugal,2003,3616072.0,3616072.0,12974914.0,7319488.0,39241456.0,38.967873,0.0,82.943,30.202194,0.0,182.45024,0.0,61.845226
Portugal,2004,4003886.2,4003886.2,13081260.0,9136048.0,39721740.0,38.553112,0.0,87.91043,37.83355,0.0,185.16833,0.0,72.448524
Portugal,2005,4087629.8,4087629.8,13063672.0,9603255.0,41464250.0,38.79613,0.0,91.884384,42.8778,0.0,191.1839,0.0,82.069115
Portugal,2006,4000136.0,4000136.0,13068819.0,9078583.0,37327700.0,38.414658,0.0,84.42744,41.184383,0.0,169.28253,0.0,67.52066
Portugal,2007,4165778.2,4165778.2,11432833.0,9737150.0,35570652.0,33.43719,0.0,83.85632,43.89386,0.0,171.77954,0.0,65.29651
Portugal,2008,4011640.0,4011640.0,9836200.0,10482226.0,34260724.0,29.261322,0.0,84.85321,48.02346,0.0,166.03027,0.0,67.71063
Portugal,2009,3222528.0,3222528.0,10737553.0,9707284.0,32179974.0,33.21664,0.0,81.150635,47.69356,0.0,153.79918,0.0,62.960712
Portugal,2010,3376286.0,3376286.0,6426655.0,10472936.0,31339928.0,19.161901,0.0,72.60679,51.887592,0.0,150.46498,0.0,46.98953
Portugal,2011,2813218.0,2813218.0,8633925.0,10496302.0,28454884.0,25.828568,0.0,75.488716,52.536816,0.0,141.33363,0.0,53.437622
Portugal,2012,2550351.0,2550351.0,11137547.0,9084840.0,25598328.0,33.851383,0.0,78.298454,45.554913,0.0,128.69424,0.0,57.37236
Portugal,2013,2814234.0,2814234.0,10193880.0,8095277.0,24973270.0,30.815416,0.0,70.894264,43.183426,0.0,132.86606,0.0,41.469715
Portugal,2014,3095988.0,3095988.0,10315885.0,7628115.0,24990600.0,31.157421,0.0,69.70747,41.2596,0.0,135.08873,0.0,39.054054
Portugal,2015,2921236.0,2921236.0,12562643.0,9096020.0,25625410.0,37.914043,0.0,75.54063,48.19863,0.0,133.88284,0.0,52.366055
Portugal,2016,2297052.0,2297052.0,10819074.0,9802583.0,25554472.0,33.09898,0.0,70.72357,50.73813,0.0,136.464,0.0,45.300594
Romania,1990,4445297.0,4445297.0,54855280.0,70497870.0,43827070.0,146.05783,96.10834,95.40976,335.39127,266.45273,220.01799,94.62167,82.25505
Romania,1991,3200749.0,3200749.0,42957330.0,57313984.0,36435156.0,121.91105,81.76365,93.09201,276.76575,233.2685,182.63083,81.50304,74.313385
Romania,1992,2905965.0,2905965.0,45190670.0,45856636.0,35941256.0,120.03157,85.448296,93.71622,246.49525,204.82324,149.54388,79.39801,78.33735
Romania,1993,2833431.0,2833431.0,40519588.0,43642770.0,33685284.0,118.721886,88.68259,92.94534,236.97174,194.92024,141.77019,80.58427,76.9328
Romania,1994,2770909.0,2770909.0,40991976.0,42508936.0,32638840.0,118.89324,90.48501,92.35876,215.841,172.3985,131.53972,81.10762,76.28997
Romania,1995,3145841.0,3145841.0,42228492.0,44153450.0,34088890.0,122.87419,91.73253,91.10297,223.76248,168.00299,158.80493,80.84013,71.73582
Romania,1996,3200038.0,3200038.0,41869360.0,43684730.0,38301644.0,122.78757,93.78893,90.83787,225.83699,160.07549,152.25682,79.68877,71.89907
Romania,1997,3004937.0,3004937.0,37192300.0,35974144.0,39953444.0,111.57977,76.791756,87.17211,185.36523,138.48949,159.24866,78.5025,59.590973
Romania,1998,2915946.0,2915946.0,31514512.0,33611812.0,34231920.0,94.034225,59.900337,85.18961,174.2715,129.669,139.62064,76.21139,54.331005
Romania,1999,2644772.0,2644772.0,26091022.0,30520824.0,27464866.0,81.745316,54.039806,83.656815,159.69176,130.16699,110.90115,74.187775,53.457497
Romania,2000,2655960.0,2655960.0,29546934.0,30976044.0,28167574.0,85.53638,65.168144,85.92068,159.097,127.55924,116.51867,73.11781,60.744762
Romania,2001,2768364.0,2768364.0,31910912.0,29654298.0,32919590.0,88.45867,66.29801,86.07559,153.28125,125.37399,124.17175,72.54794,61.960785
Romania,2002,2642094.0,2642094.0,32965038.0,31007758.0,30806310.0,95.27037,70.93041,85.88588,158.50224,123.266,125.24762,70.61736,60.382214
Romania,2003,2650044.0,2650044.0,35891344.0,33797616.0,29403512.0,106.61747,76.0623,88.18899,171.30223,121.283745,111.20932,68.5007,66.86725
Romania,2004,2992090.0,2992090.0,35859172.0,31991432.0,30292420.0,104.841866,73.2599,86.23757,162.091,120.68975,127.4527,66.34915,60.93501
Romania,2005,3174808.0,3174808.0,36040010.0,30569232.0,29828444.0,99.98216,67.39144,84.040054,161.92674,112.82625,123.24321,63.232307,56.56498
Romania,2006,3655570.0,3655570.0,38235030.0,31430440.0,28299660.0,113.25408,75.35898,85.53883,165.1305,111.164,121.61437,58.103477,61.652813
Romania,2007,4053975.0,4053975.0,42177496.0,30761796.0,29268546.0,114.20869,79.76264,85.22533,148.422,107.37675,121.89928,55.18435,61.468483
Romania,2008,4142664.0,4142664.0,40825790.0,31108688.0,29050638.0,109.88726,80.982445,82.33604,141.4145,104.583496,121.22536,54.88197,56.13629
Romania,2009,3093074.0,3093074.0,32528908.0,25257494.0,25508656.0,87.61162,76.35424,80.579445,123.0495,103.954,107.873695,52.31174,52.595936
Romania,2010,2777893.0,2777893.0,29516744.0,27515214.0,24036688.0,81.89478,68.65774,77.77126,125.469,100.2345,102.891426,49.85781,47.16981
Romania,2011,3088841.0,3088841.0,34189700.0,28370566.0,25165330.0,95.46504,77.48019,80.827774,129.15175,100.795,105.70635,49.10186,54.57929
Romania,2012,3150250.0,3150250.0,31786712.0,28143224.0,26160802.0,88.00536,73.80552,81.36914,125.340996,100.979744,106.4021,46.31066,54.90263
Romania,2013,2694533.0,2694533.0,25419534.0,24996430.0,24403546.0,68.355545,54.156677,76.33785,114.427,100.019,97.08761,48.04353,45.402992
Romania,2014,2943946.0,2943946.0,25065812.0,23960712.0,25090310.0,67.58777,51.743088,73.72064,108.73125,101.943,104.192955,47.12476,40.234135
Romania,2015,3337467.0,3337467.0,25173352.0,23314164.0,24266536.0,70.08958,54.80007,73.138016,103.708244,102.17225,105.92895,46.55489,42.38501
Romania,2016,3181003.0,3181003.0,22149508.0,23160762.0,26172012.0,62.37897,49.258118,72.7291,104.946106,90.52775,110.91466,44.217262,40.423542
Romania,2017,3310254.0,3310254.0,21860860.0,24228038.0,28168102.0,62.510082,51.965424,74.94157,112.90269,100.11401,116.10767,42.26342,43.65754
Romania,2018,3504827.0,3504827.0,20712246.0,25194372.0,28692934.0,59.62158,46.727245,74.31302,115.62987,99.57649,119.34128,41.60051,41.36101
Romania,2019,3828019.0,3828019.0,18194118.0,22979466.0,29845604.0,57.781013,45.68163,74.68454,107.749794,96.22586,123.7536,41.48421,38.886997
Romania,2020,3905036.0,3905036.0,14273195.0,24989158.0,29194548.0,41.721542,30.147472,73.236374,112.62553,85.96322,116.1703,40.20491,34.649517
Romania,2021,3961858.0,3961858.0,15558424.0,24821036.0,31085974.0,47.12719,34.978878,73.58713,115.68957,86.356865,122.15773,38.63486,35.758198
Romania,2022,3722901.0,3722901.0,15558424.0,20684194.0,31792472.0,45.835896,35.820763,74.205246,97.69295,88.30432,124.11909,36.30886,36.611225
Russia,1985,34496920.0,34496920.0,866197950.0,637009700.0,797416450.0,2303.885,2160.92,92.10768,3560.848,4248.812,2936.284,6307.019,73.07244
Russia,1986,35353030.0,35353030.0,893967200.0,604054400.0,803958600.0,2366.461,2234.9768,91.93279,3602.143,4625.671,2971.3591,6526.547,73.082436
Russia,1987,35641716.0,35641716.0,900773440.0,702306370.0,708978400.0,2402.5642,2253.092,91.69104,3809.967,5005.472,2995.656,6623.0645,72.57423
Russia,1988,35870704.0,35870704.0,915871550.0,749942340.0,711427800.0,2367.1018,2325.4944,91.59933,4020.5618,5423.898,2972.0117,6614.9,72.244255
Russia,1989,35793900.0,35793900.0,882013900.0,749170900.0,715585000.0,2288.8674,2236.98,91.62261,4080.336,5662.9985,3027.4558,6422.3887,72.4975
Russia,1990,34609276.0,34609276.0,754207500.0,788193100.0,888240400.0,2120.2134,2158.076,91.76956,4141.95,5995.9,2984.632,5999.8125,73.64299
Russia,1991,32836856.0,32836856.0,705394700.0,754958700.0,844451500.0,1942.911,1984.5846,91.57123,4249.548,5913.134,2908.4788,5372.4087,73.02446
Russia,1992,26717382.0,26717382.0,521600640.0,774350300.0,585385200.0,1825.7065,1903.0659,91.115036,4113.4487,5922.33,2777.474,4638.16,70.83652
Russia,1993,21994950.0,21994950.0,507516130.0,781669200.0,509992200.0,1647.8698,1716.3167,90.42794,4101.4873,5685.989,2316.0288,4127.1963,69.04185
Russia,1994,16475445.0,16475445.0,454670430.0,732936500.0,406799700.0,1441.2252,1527.4818,90.195145,3853.201,5584.831,2046.0374,3693.4321,68.4425
Russia,1995,16646416.0,16646416.0,479041440.0,699581760.0,386793120.0,1388.3457,1450.4194,89.56397,3724.4514,5411.9434,1785.4498,3614.0107,67.62952
Russia,1996,12723154.0,12723154.0,477465820.0,699775200.0,361331650.0,1362.637,1405.1366,89.66944,3745.2307,5523.217,1539.5094,3522.4128,68.60969
Russia,1997,12272913.0,12272913.0,411996670.0,669233150.0,352956060.0,1256.4481,1348.9636,88.96639,3454.0825,5235.377,1526.9075,3575.2947,67.816956
Russia,1998,11922667.0,11922667.0,400631420.0,673399360.0,345571420.0,1176.4506,1265.9254,89.09461,3595.7024,5412.863,1462.641,3539.474,67.99423
Russia,1999,13172502.0,13172502.0,407464100.0,686577340.0,350394880.0,1185.9927,1370.1302,88.42075,3584.6611,5444.13,1495.316,3544.452,66.27989
Russia,2000,15112577.0,15112577.0,427009570.0,681630500.0,317516130.0,1230.0566,1413.2776,88.129974,3661.913,5370.56,1465.8062,3798.947,66.40653
Russia,2001,15862541.0,15862541.0,445475900.0,693222660.0,323300000.0,1199.908,1493.8734,87.75632,3721.688,5347.5703,1509.4218,4090.0337,65.1127
Russia,2002,17116162.0,17116162.0,424115650.0,702703400.0,314772480.0,1204.9393,1425.489,88.07203,3766.749,5475.3965,1456.2139,4462.3774,65.89399
Russia,2003,18666298.0,18666298.0,425963420.0,735376100.0,308710660.0,1212.4135,1541.0913,88.30745,3855.9521,5706.2207,1509.1853,4951.0513,66.561905
Russia,2004,20915348.0,20915348.0,416375940.0,743405000.0,309318270.0,1161.7518,1594.8218,87.92044,3956.1902,5825.7705,1488.477,5388.0737,65.57071
Russia,2005,22256030.0,22256030.0,417916030.0,746183300.0,320020380.0,1099.9026,1576.9117,87.92401,4004.0103,5894.7417,1493.8191,5522.1504,66.19678
Russia,2006,24544564.0,24544564.0,437858530.0,766954560.0,335528860.0,1128.3627,1639.5974,88.240036,4217.3613,6047.812,1569.5914,5655.1367,66.7127
Russia,2007,27644836.0,27644836.0,423047330.0,779353660.0,326462800.0,1092.2435,1668.905,88.11611,4288.172,6016.1313,1561.667,5783.959,66.8607
Russia,2008,23625364.0,23625364.0,451930200.0,779724500.0,343698020.0,1171.354,1732.4047,88.57627,4227.477,6114.53,1611.6493,5748.177,68.426926
Russia,2009,19746372.0,19746372.0,419074780.0,732687550.0,323009020.0,1071.749,1648.5525,87.686714,3977.893,5361.8975,1546.3186,5830.85,65.936966
Russia,2010,22722614.0,22722614.0,419276480.0,794593100.0,333870300.0,1053.0176,1755.6228,88.25992,4239.202,5983.8677,1604.9197,5958.2305,67.49292
Russia,2011,25128526.0,25128526.0,430352030.0,817719900.0,346175900.0,1093.4177,1832.6205,88.749214,4356.3613,6168.277,1721.7162,6041.363,68.094345
