Country,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Samoa,2008,0,1.052526,10.907129,44.256256,66.54187,90.042496,95.55538,97.25263,0,2019,20918,84878,127619,172690,183263,186518,5.240244,12.16939,21.555973,10050,23339,41342,10.775027,7.583531,3.5057003,19.985998,0.290645,0.4204655,0.34934664,2.6774926,3.7152312,4.5276256,5.4536457,6.457045,7.612757,8.996559,11.347376,15.122883,34.089382,4.4027777,5.3331265,6.4578185,7.571095,8.779468,10.805698,13.754484,17.52958,20.273817,22.649788,0.91858304,2.4671671,4.8824344,0.5317445,0.7687356,1.0305922,5344.0317,17941.52,42606.742,,41.5212,60.51781,10.682101,70.57564,19.356895,76.84525,32.49262,0,27.629057,54.491814,0.11245372,67.438896,2.1112356,74.73407,14.380058,,4.1521196,12.103562,0.22966518,21.172691,0.7065267,30.7381,2.2257442,0,529889.4,2090164.1,463.694,3880171,14779.126,5733209,188916.72,2.8850055,4.003172,4.8785286,5.876318,6.9574833,8.202766,9.693817,12.226829,16.294947,36.731403,22.83104,43.079575,2.081922,7.6981683,5.701,2.6397765,2.1596527
Samoa,2013,0.039338887,1.1502274,10.505252,43.283382,67.4566,91.38564,96.61529,98.096176,79,2300,21004,86540,134872,182716,193172,196133,5.483429,11.38643,18.427853,10964,22766,36844,10.202586,7.5771036,3.5292954,18.657047,0.24866503,0.38743454,0.3143054,2.7371135,4.1074233,5.0703936,5.96667,6.913536,7.991844,9.397111,11.452013,15.0761795,31.287714,4.7201276,5.577583,6.5886326,7.5771036,8.804731,10.517522,13.057973,20.324083,23.476162,25.460457,1.1145062,2.673107,4.6917567,0.61599076,0.8894066,1.1574992,6753.7227,20248.23,42646.9,8.544438,40.06339,60.17548,15.530679,70.54122,22.458832,76.931984,31.034258,0.003376083,27.025387,54.991882,0.1786573,68.15373,2.3593464,75.46752,13.43262,0.08544438,4.0063386,12.035095,0.3339096,21.162367,0.8197474,30.772793,2.1258466,6.7501063,540342.9,2199004.5,767.99207,4087976.8,17217.975,6035560,183970.77,2.7925637,4.1906343,5.173113,6.0875463,7.0535946,8.153748,9.587483,11.684014,15.381602,31.92156,24.795135,43.917145,1.7497157,6.773854,5.286338,2.4622927,2.1469169
Sao Tome and Principe,2000,0.68666893,20.446453,53.965122,87.001625,95.93151,99.843544,100,100,987,29384,77555,125034,137867,143489,143714,143714,4.4103417,10.635765,18.583887,6338,15285,26708,4.1573443,3.4324324,1.6973739,7.421656,0.16771221,0.32125893,0.29126856,3.302021,4.62222,5.649769,6.645793,7.7086396,8.933144,10.442184,12.5174265,15.628918,24.549883,2.1304405,2.5497837,2.9719443,3.432003,4.0080447,4.707072,5.765437,15.300549,19.017248,21.714943,0.6747768,2.022619,4.0355334,0.21007238,0.32637712,0.44721046,1331.4387,4988.6743,11944.097,6.8631997,62.090702,79.347885,22.888659,86.14219,33.937527,89.606636,50.940746,0.047135133,59.564545,79.223656,4.679853,86.14219,18.314323,89.606636,44.319447,0.068632,6.20907,15.869577,0.4921062,25.842657,1.2387197,35.842655,3.489441,67.739784,856025.9,2277109.8,14460.049,3713951.5,96068.91,5151091.5,436298.75,1.3727638,1.9216161,2.3488033,2.7628849,3.2047467,3.7138155,4.3411756,5.203925,6.497479,10.206232,27.928442,47.52167,1.2141504,5.070366,4.3724346,2.1624854,2.0219488
Sao Tome and Principe,2010,1.2939188,22.615791,59.451477,90.28246,96.95107,99.99127,100,100,2357,41192,108284,164439,176585,182122,182138,182138,3.4063976,8.427421,16.063387,6204,15350,29258,3.827335,3.203384,1.6515671,6.763244,0.15442973,0.3082127,0.26843128,3.503328,4.878654,5.8723707,6.869484,7.8514442,8.975002,10.39808,12.159555,15.313103,24.17898,2.0610309,2.443558,2.8211274,3.203384,3.697863,4.2784996,5.1370244,19.666437,19.502502,21.362064,0.6698799,1.6436076,3.4315262,0.2519966,0.31237,0.41058537,1563.387,4794.8794,12012.907,14.566173,64.431015,80.87357,22.738462,87.24222,33.993935,90.43166,52.76576,0.188497,62.466652,80.86647,5.1424894,87.24222,20.209948,90.43166,47.63832,0.14566173,6.443102,16.174715,0.48887697,26.172667,1.2407787,36.172665,3.6144543,343.32468,1137755.1,2945771.5,20137.82,4767037,134356.48,6588417,594357.25,1.340841,1.8672242,2.2475529,2.6291814,3.0050104,3.4350338,3.9796934,4.6538687,5.860837,9.254106,28.97528,46.84574,1.1446302,4.7115445,4.0950465,2.1112812,1.9396026
Sao Tome and Principe,2017,1.5142945,15.723551,45.034786,79.70421,90.06912,97.5583,99.10731,99.637505,3150,32711,93689,165813,187376,202956,206179,207282,6.4038916,12.89467,21.066296,13322,26826,43825,5.4514947,3.998577,1.8512988,9.9522295,0.27722418,0.4072948,0.3334375,2.5659156,3.8679945,4.74792,5.6444893,6.70443,7.879685,9.34564,11.354086,15.079366,32.810474,2.3660243,2.7961807,3.3492386,3.998577,4.700035,5.5672607,6.901554,24.48066,24.213102,25.606987,1.5676677,3.1222517,5.394385,0.3915512,0.48408982,0.61434907,5216.245,12986.193,26923.848,18.630793,59.25689,76.07603,24.799507,82.99126,33.49802,86.85854,48.34131,0.28210017,53.372105,74.21834,3.8994052,82.25046,15.085833,86.54374,38.529953,0.18630792,5.9256887,15.215205,0.5331894,24.897379,1.2226778,34.74342,3.3113797,586.86993,1110331.9,3088017.2,17441.158,5133316.5,114551.46,7201685.5,549069.8,1.3988076,2.1086352,2.588326,3.07709,3.6549165,4.295606,5.094771,6.189674,8.220508,17.886612,23.53075,43.658775,1.9499494,7.443349,5.375809,2.4889429,2.1598766
Senegal,1991,39.1585,70.09887,85.807304,95.17737,97.61697,99.37647,99.71943,99.84129,3036464,5435669,6653746,7380328,7569502,7705939,7732532,7741982,16.862326,23.54279,29.746706,1307554,1825576,2306646,2.2678728,1.3028858,0.39489704,4.524371,0.5262621,0.5413736,0.5119635,1.3602922,2.1429622,3.0013745,3.9701958,5.10346,6.493421,8.3176985,10.985788,15.809507,42.8153,0.57992077,0.785531,1.0213321,1.3028858,1.658064,2.144189,2.9078243,29.065424,33.850037,37.276382,4.9011097,7.969244,11.088499,0.15147573,0.22051367,0.29140124,198062.7,402564.47,672159.5,41.506653,81.768684,89.8602,54.13018,92.98807,64.015045,94.642815,75.75385,16.253386,79.82011,89.2999,37.944645,92.72716,54.929585,94.492615,72.10052,0.4150665,8.176868,17.97204,1.1637989,27.89642,2.3365493,37.85713,5.189139,1260334.5,61894820,138491440,6326026,215709950,15546805,293089200,38297548,0.30849695,0.48599657,0.68067354,0.9003899,1.1573998,1.4726253,1.8863482,2.491437,3.585395,9.709966,15.578285,41.606415,4.0874476,16.734385,11.45709,3.472577,3.299305
Senegal,1994,15.9980135,60.251854,85.13307,96.28341,98.40415,99.66852,99.88077,99.95223,1346552,5071397,7165648,8104172,8282674,8389096,8406961,8412976,5.782771,12.21459,19.964504,486736,1028102,1680412,2.5430067,1.8203175,0.8337158,4.389189,0.29570258,0.41440713,0.3263485,2.624464,3.8354557,4.729395,5.63149,6.6187253,7.766349,9.195929,11.172446,14.5314,33.894344,1.0696391,1.3043007,1.5495048,1.8199273,2.138385,2.548707,3.159434,21.27349,22.378216,24.687834,1.2301983,2.7334082,4.9288044,0.15489803,0.2036773,0.26963818,75394.445,209401.03,453103.25,23.47184,77.80167,88.201996,38.323116,91.98166,52.26736,93.929306,69.48685,3.7550275,76.56007,87.90963,23.09039,91.87199,44.496807,93.88443,66.904305,0.2347184,7.780167,17.6404,0.823947,27.594498,1.9077587,37.57172,4.7598486,316060.53,64440588,147987000,4178562.5,231985870,13670327,316090000,38574630,0.667403,0.9753589,1.2026882,1.4320917,1.6831464,1.9749876,2.3385308,2.8411605,3.6953447,8.619354,23.43953,42.666122,2.0150251,7.496338,5.2646103,2.4117384,2.182911
Senegal,2001,10.131562,52.44071,78.97934,94.27274,97.485176,99.36715,99.80573,99.87928,1006877,5211572,7848988,9368851,9688103,9875134,9918720,9926030,4.9966645,11.353842,19.478918,496570,1128348,1935820,2.9343681,2.0658894,0.99157804,5.2977414,0.28208145,0.41229436,0.3441085,2.7150187,3.842349,4.6980815,5.553424,6.5226912,7.7025905,9.248575,11.304247,14.968164,33.44486,1.2534014,1.5049044,1.7607373,2.0657582,2.4788878,2.971317,3.7367475,18.159842,20.112133,23.031239,0.90738654,2.2834997,4.486236,0.15006489,0.2077472,0.28547996,74517.72,234411.14,552637.8,20.071465,74.68277,86.29811,34.71307,90.53868,48.79739,92.84631,65.79167,2.0335522,72.80463,85.75197,18.20378,90.36279,38.539856,92.734215,62.02362,0.20071465,7.4682765,17.259623,0.746331,27.161604,1.7811048,37.138523,4.5067296,202094.97,72353430,170441090,3889557.5,269408350,13979870,368638080,42222880,0.7966865,1.1274867,1.37859,1.6295791,1.9139977,2.2602236,2.7138724,3.3170822,4.3922105,9.813952,23.331564,43.22358,1.9897146,7.3829966,5.3427377,2.5645506,2.0833037
Senegal,2005,7.918317,41.061752,70.39846,91.91031,96.72931,99.524376,99.92872,99.97573,868961,4506140,7725568,10086290,10615129,10921862,10966235,10971393,7.918317,14.047186,22.101707,868961,1541546,2425454,3.3156269,2.5035882,1.0905424,6.2875805,0.26247552,0.39222282,0.34747323,2.398018,3.832808,4.8176856,5.858632,6.9276667,8.250171,9.862451,12.237746,15.767604,30.047216,1.4289321,1.7634223,2.1037915,2.5035367,2.975978,3.6283014,4.5369005,27.17275,27.75949,28.391603,2.1516256,3.8994267,6.2750287,0.2721175,0.34749165,0.42648527,236459.5,535674.4,1034420.44,27.172752,70.74112,83.97915,33.943077,89.035805,45.30878,91.74054,61.16903,2.1516256,68.4274,83.57973,13.937622,88.97234,31.89669,91.71828,56.22064,0.27172753,7.0741124,16.79583,0.7297762,26.710741,1.6537706,36.696217,4.1900783,236120.62,75092616,183441740,3288473.8,292916260,12776317,402608600,42262344,0.79509324,1.2708162,1.5973647,1.9425037,2.2969558,2.7354488,3.2700205,4.05758,5.227949,9.962536,23.834808,46.117973,1.7771907,7.3529286,5.7655535,2.5114791,2.2956803
Senegal,2011,8.150688,40.984364,70.99755,90.91322,95.97187,99.68088,99.88811,99.95959,1049473,5277098,9141560,11705878,12357223,12834790,12861472,12870677,8.150688,14.610945,22.323526,1049473,1881288,2874350,3.3641634,2.4989185,1.085718,6.4904747,0.27703017,0.40285224,0.35624903,2.303226,3.7575607,4.677751,5.671784,6.8476596,8.114257,9.64937,12.052565,15.879708,31.04612,1.4414133,1.7277532,2.1127472,2.4989185,2.9659934,3.5604804,4.551511,28.63419,28.200336,28.911892,2.333884,4.1203365,6.4541526,0.28621802,0.35235173,0.43349078,300378.1,662875.06,1246004.2,28.63419,70.89363,83.5972,34.962505,88.93061,45.362274,91.64232,61.77524,2.333884,68.03795,83.330414,14.329163,88.8311,32.206104,91.60529,56.16187,0.2863419,7.0893636,16.719439,0.7516939,26.679184,1.655723,36.65693,4.231604,300508.1,87604850,214590480,3966762.5,343133570,15135891,471799500,49534640,0.77484286,1.2641048,1.5736719,1.9080807,2.3036644,2.7297685,3.246206,4.0546794,5.342193,10.444422,23.257982,45.6959,1.8918654,7.742531,5.9780483,2.5973134,2.3016276
Senegal,2018,0.39723125,9.222566,37.554134,74.43521,88.07336,97.518105,99.184715,99.654755,61868,1436406,5849022,11593216,13717345,15188356,15447929,15521138,4.210195,10.509198,19.149698,655734,1636798,2982548,5.9815583,4.433556,2.1955729,10.9266405,0.24085896,0.38314784,0.32650736,2.9628868,4.1064305,4.9663253,5.877058,6.880735,8.058299,9.610663,11.595489,15.163551,30.778563,2.703479,3.2407975,3.7998376,4.433556,5.241865,6.2886014,7.689119,17.697554,19.218102,21.466251,0.7451014,2.0196683,4.1107225,0.31385237,0.42602265,0.571031,205803.67,697313,1703127.4,15.767362,55.26938,73.26607,19.130356,81.167046,28.485764,85.53904,44.48352,0.06263248,48.6776,71.44768,1.7643094,80.5053,10.697582,85.24372,33.1114,0.15767361,5.526938,14.653213,0.4113027,24.350113,1.0397304,34.215614,3.0471213,9754.951,75814910,222558200,590797.6,376158820,6081406.5,531065280,35325936,1.772268,2.4562852,2.9706364,3.5153964,4.1157517,4.8201184,5.7486744,6.935909,9.070167,18.410378,24.793436,44.428,1.7182536,6.498805,4.9766693,2.464532,2.0193162
Senegal,2021,0.18386705,9.926822,36.269844,75.62244,89.01308,97.89236,99.35002,99.81667,31031,1675322,6121160,12762586,15022488,16521019,16767025,16845780,4.4348745,11.20591,18.103668,748461,1891190,3055305,5.7743273,4.4646606,2.151998,10.409077,0.21470128,0.3615772,0.30362555,3.0211916,4.2781854,5.3040004,6.21685,7.238297,8.361365,9.80795,11.809531,15.123097,28.83953,2.7826748,3.3193984,3.8666077,4.4633555,5.2129803,6.188203,7.5703006,19.237127,19.616123,23.794788,0.853142,2.1981652,4.307729,0.34354898,0.4378967,0.6374139,257133.02,828145.9,1947493.9,14.938049,54.966755,73.5634,18.998568,81.491035,28.51868,85.78092,43.625378,0.02746639,48.9276,72.01295,1.8859541,80.96136,10.34368,85.62365,32.990574,0.14938049,5.4966755,14.712681,0.40846923,24.447311,1.0409318,34.312366,2.9883385,4635.426,82573740,243068480,684317.5,409908670,6371710,578018560,38138930,1.744535,2.470364,3.0627034,3.5898125,4.17963,4.828126,5.663431,6.81921,8.732572,16.65289,26.058523,45.101944,1.5323689,6.022792,4.836936,2.332119,2.0740519
Serbia,2012,2.5794914,5.340191,10.171834,24.95531,42.553642,79.99292,92.44901,96.7536,185700,384444,732278,1796552,3063470,5758752,6655476,6965366,14.098041,19.154696,25.42706,1014929,1378961,1830514,14.206493,11.56296,3.6333337,27.1196,0.30916804,0.39924657,0.3460799,1.3153851,3.3953953,4.8029175,6.0766315,7.4117923,8.861762,10.510943,12.66701,16.293198,28.664965,5.9095592,7.7776566,9.5473175,11.547033,13.714868,16.112757,19.997162,45.500446,44.017437,42.37958,6.4146714,8.431404,10.775885,2.104479,2.5448594,2.9402006,2135896.8,3509261.8,5382078.5,73.00283,42.081623,51.132755,54.87315,60.94538,47.982372,68.19451,42.422256,1.8831061,17.907267,40.902588,2.9303274,56.3434,4.8806863,65.98065,10.586605,0.73002833,4.2081623,10.226551,1.1797727,18.283613,1.7513567,27.277805,2.9059246,135566.27,12891579,58892172,453556.56,121686150,1282480,189999900,5220644.5,1.868701,4.823666,6.8232613,8.632762,10.529557,12.589457,14.932364,17.99538,23.14692,40.722862,23.002121,48.332912,1.8386376,9.543676,7.4641094,2.3486207,3.1780822
Serbia,2013,2.87589,5.8431945,11.576213,28.333494,46.272785,83.55859,94.60541,97.638664,206033,418614,829335,2029849,3315043,5986248,6777656,6994963,14.500981,19.962996,26.280064,1038869,1430175,1882738,13.016794,10.795997,3.2351015,24.217045,0.30845726,0.39490068,0.34214327,1.2993525,3.369594,4.827239,6.125849,7.5431237,9.042795,10.730847,12.77433,16.094286,28.192583,5.402106,7.2096543,8.910394,10.795996,12.831208,15.084816,18.486294,45.90396,43.808434,42.327835,6.6565223,8.745473,11.123779,1.9823161,2.3647783,2.741827,2059366.8,3382046.8,5162142,73.98182,43.19373,52.506645,55.426895,62.70398,47.222492,70.25328,42.350018,2.1276402,19.986937,43.87381,3.2387,59.321358,5.4665747,68.59437,11.99924,0.7398182,4.3193727,10.501328,1.1916783,18.811193,1.723621,28.10131,2.9009762,152426.97,14318906,62863556,498853.22,127495800,1429459.2,196567630,5888543.5,1.6913403,4.3861313,6.2835174,7.9738913,9.818728,11.770821,13.968123,16.628082,20.949602,36.697704,23.165157,48.642258,1.8046678,9.485409,7.485714,2.2431507,3.337143
Serbia,2014,4.2030053,6.92315,12.229896,28.171808,46.272408,82.74448,94.55584,97.85983,299698,493660,872062,2008812,3299489,5900158,6742376,6977970,15.8004265,21.066893,26.554241,1126662,1502191,1893470,13.112411,10.865508,3.1590457,24.340246,0.34096825,0.40494144,0.35491106,1.047262,3.2062645,4.725561,6.0616026,7.474098,9.06096,10.740527,12.848663,16.213793,28.62127,5.182675,7.243672,8.770877,10.865508,13.0386095,15.239478,18.71282,48.105587,46.31447,45.689205,7.6008916,9.757021,12.132418,2.0907667,2.5161512,2.9786184,2355587.2,3779739.8,5639924.5,70.18003,44.621902,53.078747,62.19371,62.69439,52.12592,70.10674,45.657925,2.9496655,20.647625,43.919735,4.3057594,59.281204,6.3749456,68.606346,12.862661,0.7018003,4.46219,10.615749,1.3371648,18.808317,1.9025961,28.042698,3.1275678,210328.14,14722947,62634600,660104.75,126812750,1659181.8,195681100,6282695.5,1.3732129,4.204186,6.1963496,7.948222,9.800344,11.881103,14.08342,16.847694,21.26019,37.52938,22.51479,48.863945,1.9029225,10.540679,7.7049365,2.2401388,3.4394906
Serbia,2015,3.7190404,6.6467104,11.644892,27.193394,44.260204,82.67011,94.43011,97.58573,263880,471610,826250,1929476,3140431,5865761,6700178,6924082,14.612693,20.360634,25.801733,1036826,1444665,1830732,13.459076,10.994128,3.2148893,24.34981,0.34300926,0.4051832,0.33992025,1.0903158,3.287442,4.7744412,6.1314573,7.5159893,8.949784,10.582059,12.70161,15.765147,29.201756,5.358149,7.2632685,9.227923,10.990159,13.054039,15.488623,18.878225,49.655853,45.641983,44.869858,7.256054,9.292997,11.577201,2.1836913,2.508969,2.9598298,2264108,3624619.8,5418655,76.40221,44.2927,52.062057,60.41587,62.201584,52.11543,69.81974,44.571285,2.841427,19.60404,43.039764,4.0156713,58.737022,6.0687876,68.1341,12.120448,0.76402205,4.4292703,10.412412,1.2989413,18.660475,1.9022132,27.927896,3.0531328,201610.14,13909817,61076716,612593.7,125028504,1571703.6,193375040,5890946.5,1.4674644,4.424593,6.4259562,8.252375,10.115828,12.045583,14.242474,17.095192,21.218431,39.302864,22.799644,47.9986,1.9106525,10.271674,7.5740743,2.2156012,3.4185188
Serbia,2016,3.905874,6.3563867,11.023599,24.565046,41.378963,80.85245,93.64113,97.49853,275689,448654,778081,1733880,2920660,5706826,6609492,6881760,14.9789915,19.855186,25.203032,1057266,1401443,1778911,13.753367,11.657099,3.4147058,25.433668,0.31394032,0.38832498,0.33066928,1.0872566,3.3782225,4.984599,6.3781896,7.766505,9.195697,10.785515,12.899468,16.20474,27.319807,5.887423,7.771399,9.761348,11.657099,13.7085705,16.072666,19.546244,49.784897,47.678604,46.254326,7.4572787,9.466675,11.657492,2.3213897,2.778971,3.2351472,2454326.5,3894569.2,5755039,77.98883,44.104324,50.926865,65.725235,60.83715,53.79061,68.46563,46.351727,3.0461435,18.24991,41.175613,4.1777477,56.968586,5.92966,66.75298,11.386322,0.7798883,4.4104323,10.185372,1.4130925,18.251144,1.9633573,27.386251,3.1750932,215006.62,12881374,58126148,633989.6,120630790,1527651,188465620,5505230.5,1.4953439,4.6461935,6.8555026,8.772159,10.681559,12.64718,14.8337145,17.741114,22.286976,37.573933,23.594772,49.08542,1.7260137,9.746894,7.448275,2.181818,3.413793
Serbia,2017,2.9508777,5.394842,9.004015,21.699131,38.497135,81.22505,94.609985,98.05027,207177,378764,632159,1523465,2702829,5702696,6642433,6883970,13.294639,18.188265,24.094034,933398,1276972,1691608,13.836538,12.0110655,3.836234,24.88985,0.2680405,0.36151898,0.30454633,1.3813823,3.7729292,5.3396645,6.7922354,8.036723,9.377885,10.933973,12.898226,15.908462,25.558523,6.4141226,8.391761,10.275626,12.0110655,13.872095,16.441002,19.52369,47.77657,45.042057,42.85982,6.3517237,8.192368,10.32666,2.29539,2.7050154,3.0887527,2142512.2,3454229,5224959,78.842255,41.840385,48.652332,60.491074,59.271942,53.187305,67.543015,44.465424,2.3265393,16.10735,39.517887,3.263396,56.077183,4.7889924,66.226105,9.648609,0.7884226,4.1840386,9.730467,1.3005581,17.781584,1.9413368,27.017206,3.0458815,163343.03,11308741,55489892,492604.6,118112980,1227233.5,185985630,4640294,1.9113549,5.220428,7.3882465,9.398103,11.120043,12.975746,15.128833,17.84668,22.011805,35.364147,25.322937,49.118546,1.4785496,8.045106,6.488095,2.0722435,3.1309521
Serbia,2018,1.3141236,2.9232728,5.9381,17.23551,31.474075,74.38465,92.10719,96.87402,91760,204121,414634,1203487,2197710,5193986,6431480,6764330,11.486617,16.963799,22.995974,802065,1184515,1605718,15.754043,13.510494,4.972656,28.162724,0.24037513,0.3501801,0.29681036,1.879911,4.0170836,5.449878,6.7850003,7.995812,9.283211,10.826977,12.781771,15.524672,25.455683,7.4865975,9.676954,11.701807,13.509468,15.721854,18.36456,21.835909,39.792675,38.028347,37.679134,4.5708327,6.451053,8.664685,2.150475,2.568909,3.0543826,1724820.8,3042911.2,4904477,71.846,38.58668,45.383583,50.232594,55.289513,44.689587,63.896454,38.24331,0.9441447,12.144801,33.758423,1.468439,50.925606,2.6537123,61.899067,6.5914273,0.71846,3.8586683,9.076716,1.0800009,16.586853,1.6311699,25.55858,2.6196666,65925.89,8480234,47144340,220450.86,106678010,676338.5,172886670,3152734.8,2.9616199,6.328531,8.585762,10.689117,12.596636,14.62481,17.056864,20.136456,24.457634,40.102993,26.127684,48.416634,1.4039191,6.9493628,5.6635175,2.0846655,2.716751
Serbia,2019,1.0385685,2.3344426,3.9854412,12.015986,24.425837,69.12653,89.14172,95.5833,72131,162133,276798,834538,1696432,4801000,6191102,6638484,9.7193575,15.171024,20.881605,675032,1053663,1450276,17.846802,15.300799,6.218971,30.75634,0.22618297,0.3448825,0.27778533,2.1208222,4.2585154,5.6455426,6.833589,7.950809,9.177411,10.548834,12.328932,15.1657295,25.969814,8.891871,11.104531,13.248477,15.300799,17.497858,20.208912,24.091553,39.278557,36.273926,36.449265,3.8176224,5.5031247,7.61119,2.4039733,2.7751005,3.3462176,1622758.9,2924020.8,4852939,75.27198,36.162098,41.197075,53.081627,51.571743,48.882053,60.36569,37.940674,0.78175086,8.832897,28.47811,1.2391638,45.971935,1.9481636,57.699512,4.5589437,0.7527198,3.61621,8.239415,1.141255,15.471523,1.784195,24.146276,2.598936,54294.434,6134654.5,39557430,185035.11,95785780,493861.6,160294670,2168911,3.784989,7.600088,10.075488,12.19577,14.189651,16.378744,18.826294,22.0032,27.065977,46.347813,26.809278,47.220905,1.3770903,6.448247,4.9455676,2.0101132,2.4603426
Serbia,2020,0.8384887,1.557031,2.8151917,10.116098,21.462812,65.19365,88.13523,95.0307,57848,107422,194224,697922,1480746,4497792,6080560,6556288,9.258564,14.645088,20.812048,638760,1010383,1435849,19.22925,16.259317,6.807061,31.845028,0.2352477,0.34952334,0.26800036,2.2805996,4.283572,5.615463,6.7990594,7.8863597,8.988814,10.350843,12.102121,14.552019,27.141148,9.5441065,11.95462,14.088444,16.259317,18.476654,21.514732,25.190271,35.320194,33.779984,34.00764,3.2701426,4.9471083,7.0776844,2.297129,2.7461975,3.3176463,1467314.1,2774711.2,4763639,52.868145,34.549652,39.49083,50.73008,49.193996,48.04947,58.46926,35.569824,0.44329044,7.415325,25.745514,0.78988653,43.357235,1.3526874,55.563747,3.5982766,0.52868146,3.4549654,7.898166,1.0906968,14.758199,1.7538056,23.387703,2.436533,30583.166,5115926,35524308,117164.83,89738110,340631.16,153336510,1700510,4.385422,8.236987,10.798113,13.07408,15.164878,17.284817,19.903896,23.27147,27.982443,52.190388,26.865053,45.993797,1.4300852,6.351627,4.6782346,1.9585711,2.3885958
Serbia,2021,0.8545227,1.2428293,2.5448804,7.5060487,17.653889,61.126484,86.895485,94.59132,58401,84939,173925,512988,1206524,4177583,5938720,6464679,7.4551277,12.374169,18.482126,509508,845691,1263129,20.05622,16.992344,7.8257318,32.4196,0.21389128,0.3313075,0.26003614,2.4846277,4.6018724,5.883167,6.9710703,7.991334,9.137104,10.500181,12.107555,14.416302,25.906786,10.601627,12.934044,14.992225,16.992344,19.728727,22.56113,26.11975,38.4917,34.186954,32.983295,2.8696067,4.2303514,6.096016,2.6162567,2.9045825,3.3627813,1333003.8,2456379.2,4247626.5,57.664227,33.17734,37.356583,63.635044,46.722935,48.55174,56.408703,38.68105,0.492755,5.85709,22.834763,0.79087496,40.600117,1.2355807,53.35773,2.9034193,0.5766423,3.3177342,7.4713163,1.3681536,14.01688,1.7721385,22.563482,2.649652,33676.484,4002926,31212044,116209.59,83242330,308219.2,145865660,1359239.6,4.9832234,9.229616,11.799408,13.981332,16.027594,18.325577,21.059393,24.283178,28.91365,51.959217,27.932072,46.16114,1.2991889,5.6901274,4.1426926,1.9078946,2.1713426
Seychelles,1999,0.030330604,0.7582651,3.154383,12.860176,28.450108,67.7889,85.592964,93.296936,24,610,2536,10341,22877,54509,68825,75020,9.2508335,14.740673,23.020927,7439,11853,18511,20.161915,14.563829,6.0870414,34.384796,0.3196934,0.42776692,0.34511212,2.1248446,3.5755317,4.515375,5.585066,6.599887,7.8560696,9.399252,11.492618,14.8457575,34.0056,8.158315,10.303049,12.072856,14.562693,17.11732,20.850668,25.918356,29.013931,30.732029,30.276785,2.6841764,4.5301175,6.9699483,1.6902157,2.2378802,2.6456754,12573.515,26525.596,48974.098,46.935417,33.164944,44.371185,19.55461,53.708614,27.928602,61.06343,30.662155,0.01400883,9.435574,30.078709,0.14834364,45.970585,0.88082254,56.97026,3.9432578,0.46935418,3.3164945,8.874237,0.4204241,16.112583,1.019394,24.425373,2.1003575,11.264501,75871.445,483725.8,256.4587,1108948.5,2585.1833,1832391.5,21719.797,4.2840934,7.2089562,9.103861,11.260562,13.306636,15.83934,18.950691,23.171318,29.931889,68.5618,22.400703,43.593697,2.1521418,8.569847,5.648852,2.3611565,2.392409
