Country,Year,Annual CO₂ emissions (per capita),GDP per capita,Population,Mean income or consumption per day,poverty_gap_index_4000
Morocco,1984,0.80877376,3551.1257,21817268.0,5.7819204,86.2694
Morocco,1990,0.9074993,4546.292,24570816.0,7.7640233,80.94345
Morocco,1998,1.1111596,5535.1978,27791828.0,6.65484,83.5387
Morocco,2000,1.1626583,4984.969,28554420.0,6.841508,83.2724
Morocco,2006,1.4999961,5234.098,30833024.0,8.266075,80.08844
Morocco,2013,1.6745714,7642.4927,33803530.0,10.565216,74.675545
Mozambique,1996,0.06790074,739.23663,16079560.0,1.5871943,96.067604
Mozambique,2002,0.082217775,1035.5167,18694948.0,1.7691997,95.65317
Mozambique,2008,0.09978832,1247.1465,21845572.0,2.12334,94.761795
Mozambique,2014,0.31192377,1292.8986,26038704.0,2.8693712,93.265526
Mozambique,2019,0.23447111,1228.8705,30285602.0,2.0961218,94.862625
Myanmar,2015,0.42512554,4774.1333,51483956.0,6.4148016,84.91629
Myanmar,2017,0.45191884,4762.926,52288344.0,6.5798388,83.70823
Namibia,1993,0.91973233,5600.0737,1509848.0,7.144082,87.03969
Namibia,2003,0.9832226,6352.984,1915432.0,7.186805,84.688324
Namibia,2009,1.3359537,8456.091,2067928.0,8.061874,82.93295
Namibia,2015,1.6871638,11041.704,2282709.0,11.654414,75.589226
Nepal,1984,0.04091937,960.36456,17141612.0,2.0337918,99.999985
Nepal,1995,0.10351293,1528.8193,22305572.0,2.605732,93.49665
Nepal,2003,0.109426185,1484.0645,25682912.0,3.784308,90.724525
Nepal,2010,0.17761505,2118.272,27161572.0,5.1934714,87.045715
Netherlands,1983,9.558849,24419.023,14369651.0,35.110676,25.825956
Netherlands,1987,10.322129,25144.99,14675302.0,38.183887,21.179985
Netherlands,1990,10.884578,28432.918,14944550.0,46.922344,15.893799
Netherlands,1993,11.203348,30104.893,15251088.0,43.276054,18.6286
Netherlands,1999,10.805018,39085.13,15812491.0,51.069,11.291003
Netherlands,2004,11.223762,43293.613,16196036.0,51.457844,12.001423
Netherlands,2005,10.937212,48942.477,16261834.0,52.006893,11.040159
Netherlands,2006,10.5962715,50002.72,16325679.0,55.24142,9.625236
Netherlands,2007,10.538973,53258.062,16391232.0,57.881798,8.26664
Netherlands,2008,10.674526,55246.902,16460775.0,57.809143,8.388279
Netherlands,2009,10.300809,50439.02,16536200.0,56.971714,8.130618
Netherlands,2010,10.974161,50553.598,16617121.0,56.274334,8.398198
Netherlands,2011,10.126284,51588.31,16701470.0,55.625694,8.412111
Netherlands,2012,9.858733,52656.027,16785296.0,54.85407,8.6522665
Netherlands,2013,9.774754,54954.08,16867352.0,53.74408,9.541255
Netherlands,2014,9.287887,52230.89,16954080.0,54.617275,9.330152
Netherlands,2015,9.612182,51664.715,17041110.0,57.8778,7.7377586
Netherlands,2016,9.617285,51435.76,17124512.0,59.79713,7.147173
Netherlands,2017,9.4264345,54233.45,17207204.0,60.272034,7.0401177
Netherlands,2018,9.148068,54921.65,17286042.0,60.400482,6.854938
Netherlands,2019,8.783454,55569.44,17363260.0,62.714798,6.7067566
Nicaragua,1993,0.50420904,3260.1873,4526690.0,5.280338,87.59877
Nicaragua,1998,0.68201613,3840.3413,4974551.0,6.490869,85.27686
Nicaragua,2001,0.75523347,4049.704,5192765.0,7.690521,82.864334
Nicaragua,2005,0.782834,4306.813,5454680.0,8.756751,80.04733
Nicaragua,2009,0.77029306,4367.1304,5770649.0,8.542109,79.60997
Nicaragua,2014,0.7642723,5079.5557,6208680.0,11.715201,73.67049
Niger,1992,0.05889404,1129.103,8907642.0,1.5349427,96.185265
Niger,1994,0.06078125,1076.4741,9493322.0,1.3391924,96.66109
Niger,2005,0.04988638,1036.2706,13855225.0,1.714574,95.76995
Niger,2007,0.047627322,1039.9606,14897877.0,1.7935169,95.517784
Niger,2011,0.07618365,1131.7478,17283118.0,2.3193524,94.20197
Niger,2014,0.11647009,1194.3004,19372012.0,2.553734,93.61716
Niger,2018,0.079877935,1188.8394,22577060.0,2.8514702,92.88266
Nigeria,2003,0.75186175,1643.9158,133119810.0,2.9166594,92.726295
Nigeria,2010,0.6922948,5035.7593,160952860.0,3.4995387,91.25143
Nigeria,2012,0.6412779,5303.822,170075940.0,3.5503323,91.124344
Nigeria,2015,0.59358513,5576.2925,183995780.0,3.6770487,90.80752
Nigeria,2018,0.5322892,5177.499,198387620.0,3.6559303,90.878174
North Macedonia,2009,3.941309,12264.356,2089793.0,10.458096,74.82217
North Macedonia,2010,3.9093523,12668.96,2093828.0,10.451988,74.09799
North Macedonia,2011,4.214165,12742.101,2097110.0,10.804686,73.17826
North Macedonia,2012,4.0418577,13226.012,2099486.0,10.866774,73.092255
North Macedonia,2013,3.5625272,13212.767,2102220.0,10.869775,73.01929
North Macedonia,2014,3.421578,13865.769,2105293.0,11.574677,71.277985
North Macedonia,2015,3.2052495,14449.225,2107965.0,12.077999,70.08132
North Macedonia,2016,3.153181,15152.281,2110194.0,12.803064,68.327805
North Macedonia,2017,3.3864532,15235.447,2111982.0,13.330495,67.07512
North Macedonia,2018,3.156833,15241.899,2113497.0,13.6853485,66.01479
North Macedonia,2019,3.616904,15779.604,2114175.0,14.949108,62.99578
Norway,1979,8.501873,26166.29,4072652.0,28.444925,35.071312
Norway,1986,8.346882,29406.348,4167465.0,37.93881,19.792097
Norway,1991,7.850515,32687.062,4261886.0,40.249325,17.49638
Norway,1995,8.822004,37309.195,4359327.0,40.84079,17.328121
Norway,2000,9.376105,56381.223,4491204.0,49.768482,10.632436
Norway,2003,9.616297,58280.91,4565167.0,52.965717,8.961727
Norway,2004,9.63268,61862.293,4592284.0,55.967266,9.162178
Norway,2005,9.356811,76282.555,4623691.0,57.343586,8.079581
Norway,2006,9.4059725,82402.68,4661081.0,55.09024,8.078466
Norway,2007,9.67984,82926.92,4709582.0,60.889164,5.8236547
Norway,2008,9.368472,93274.22,4768654.0,63.073105,5.6113434
Norway,2009,8.920949,77867.0,4829195.0,63.138546,5.194391
Norway,2010,9.32993,83524.734,4889747.0,63.329502,5.0186763
Norway,2011,9.033292,90686.55,4953565.0,66.44732,4.2321196
Norway,2012,8.812012,94650.805,5019058.0,67.97852,4.1243496
Norway,2013,8.761842,91533.164,5080667.0,71.33918,3.7219043
Norway,2014,8.750223,84909.97,5137926.0,72.47337,3.833076
Norway,2015,8.7651005,70778.65,5190357.0,73.342834,3.9181478
Norway,2016,8.531886,67263.195,5236591.0,72.972916,4.578348
Norway,2017,8.3687105,69604.79,5277396.0,71.553444,4.3511925
Norway,2018,8.35887,75245.914,5312321.0,72.11625,4.2547874
Norway,2019,8.001257,73668.79,5348285.0,74.058846,4.0748415
Pakistan,1987,0.50827765,2640.15,104251096.0,2.1360781,94.66029
Pakistan,1990,0.58768713,2764.075,115414070.0,2.1705856,94.573555
Pakistan,1996,0.6815979,2929.303,137234820.0,3.496953,91.32961
Pakistan,1998,0.66499394,2880.3252,145476110.0,3.4788663,91.334496
Pakistan,2001,0.6619909,2829.9724,159217730.0,3.0904586,92.28231
Pakistan,2004,0.7595932,3076.1675,170648620.0,3.7691586,90.58981
Pakistan,2005,0.77244186,3334.0825,174372100.0,3.797388,90.531715
Pakistan,2007,0.8542126,3776.2563,181924530.0,3.9781582,90.072845
Pakistan,2010,0.7914893,4204.3774,194454500.0,4.2927957,89.290924
Pakistan,2011,0.7786947,4465.341,198602740.0,4.394214,89.05903
Pakistan,2013,0.73792934,4434.178,205337550.0,4.6759286,88.36308
Pakistan,2015,0.7888963,4649.5283,210969300.0,5.11501,87.27679
Pakistan,2018,0.93323416,4957.3164,219731490.0,4.9754863,87.6565
Palestine,2004,0.63429296,3617.2095,3460130.0,12.85836,68.75042
Palestine,2005,0.7739392,3893.7705,3541198.0,13.402979,67.443085
Palestine,2006,0.6241889,3777.4338,3627671.0,13.433589,67.58949
Palestine,2007,0.62481165,3781.253,3717882.0,12.362347,70.053276
Palestine,2009,0.53558993,4242.925,3899401.0,14.173011,65.901665
Palestine,2010,0.5093627,4354.9844,3992283.0,14.301447,65.69132
Palestine,2011,0.54945475,4745.2334,4087747.0,14.273266,65.56745
Palestine,2016,0.7038873,6545.307,4593855.0,13.825653,66.01292
Panama,1979,1.6637616,6283.8564,1911822.0,13.5117445,69.058105
Panama,1989,1.0465856,6565.7065,2398536.0,11.896477,73.850334
Panama,1991,1.24078,7586.668,2502048.0,12.710598,72.40361
Panama,1995,1.3449464,7965.124,2716071.0,16.234304,67.05086
Panama,1997,1.6372284,8972.132,2827994.0,16.825365,66.535866
Panama,1998,2.0451813,9551.403,2885179.0,16.111246,67.33495
Panama,1999,1.9102947,9670.39,2943124.0,16.927448,65.6891
Panama,2000,1.9083581,10030.54,3001738.0,17.98544,64.4492
Panama,2001,2.2714877,10025.104,3061029.0,15.827425,67.43923
Panama,2002,1.8651426,10359.59,3120993.0,17.294182,65.36147
Panama,2003,1.9141204,11373.855,3181620.0,17.609919,64.56066
Panama,2004,1.7608461,11404.923,3243310.0,17.907299,63.699596
Panama,2005,2.1087725,13825.336,3305875.0,17.62127,63.657413
Panama,2006,2.2335958,14851.861,3368577.0,17.849785,63.72988
Panama,2007,2.1417375,13690.339,3431619.0,18.655458,61.897808
Panama,2008,2.098426,14888.1875,3495284.0,22.48006,56.885303
Panama,2009,2.3770406,15173.578,3559339.0,22.541233,56.46414
Panama,2010,2.5035996,16334.601,3623622.0,23.081905,55.475426
Panama,2011,2.698237,18371.814,3688679.0,25.548973,52.153336
Panama,2012,2.6014476,20502.666,3754871.0,25.858484,51.910824
Panama,2013,2.7510471,21937.14,3821557.0,26.78712,50.68427
Panama,2014,2.7914588,23684.98,3888795.0,26.910902,49.782314
Panama,2015,2.7263486,24786.473,3957102.0,29.395916,47.15956
Panama,2016,2.5926461,26693.416,4026338.0,30.89259,45.157616
Panama,2017,2.739981,29459.16,4096071.0,30.720894,44.8391
Panama,2018,2.5823088,29920.34,4165258.0,32.387165,42.566402
Panama,2019,3.1614068,29879.904,4232538.0,33.496048,42.016907
Paraguay,1990,0.52612364,5233.1987,4059198.0,15.836164,62.98815
Paraguay,1995,0.85517246,5732.649,4603924.0,14.909174,70.40029
Paraguay,1997,0.85672915,5757.7593,4818292.0,16.009048,66.76132
Paraguay,1999,0.8706511,5484.534,5026035.0,14.555072,69.53494
Paraguay,2001,0.7091008,5397.5947,5211540.0,14.844879,69.43034
Paraguay,2002,0.7296421,6900.767,5286515.0,12.036213,75.656784
Paraguay,2003,0.75309026,7130.463,5353260.0,13.633398,71.98349
Paraguay,2004,0.7498268,7358.905,5416327.0,13.338382,71.95761
Paraguay,2005,0.69015396,7434.926,5476881.0,14.012987,70.04859
Paraguay,2006,0.706218,7810.5986,5534682.0,13.0792675,72.4271
Paraguay,2007,0.7229794,8203.628,5590148.0,14.01047,70.96491
Paraguay,2008,0.7578098,8691.898,5645155.0,14.569523,68.97503
Paraguay,2009,0.7946405,9207.959,5702579.0,14.163759,69.112564
Paraguay,2010,0.87053657,10500.25,5768618.0,15.420183,67.70948
Paraguay,2011,0.8895921,11502.423,5843938.0,16.985739,65.47203
Paraguay,2012,0.87337506,11276.215,5923327.0,16.86829,63.693367
Paraguay,2013,0.8612127,11698.768,6005656.0,18.847572,60.530342
Paraguay,2014,0.8961541,11972.812,6090727.0,20.109123,60.24378
Paraguay,2015,0.9789061,11727.364,6177954.0,19.008783,59.97503
Paraguay,2016,1.1478837,12007.704,6266623.0,18.43332,61.26477
Paraguay,2017,1.2481467,12347.542,6355406.0,19.412132,60.59546
Paraguay,2018,1.3037562,12377.3125,6443337.0,19.234015,59.19615
Paraguay,2019,1.2460468,12319.808,6530029.0,19.460018,58.51986
Peru,1997,1.0938989,5464.8857,25365384.0,8.555757,80.368805
Peru,1998,1.0869128,5261.916,25818228.0,8.980281,79.89722
Peru,1999,1.126091,5175.4785,26252238.0,8.767,80.23256
Peru,2000,1.0759006,5241.1553,26654440.0,7.724779,81.44238
Peru,2001,0.9408075,5204.9727,27014912.0,7.800854,81.7134
Peru,2002,0.9306701,5464.4907,27334510.0,9.006845,79.823044
Peru,2003,0.8932883,5745.861,27623344.0,9.341801,79.16134
Peru,2004,1.0157819,6147.094,27893914.0,8.506464,80.05983
Peru,2005,1.0772312,6727.838,28147260.0,8.138043,80.874794
Peru,2006,0.9935238,7547.1685,28381080.0,9.159106,78.67766
Peru,2007,1.1994934,8302.518,28600380.0,10.293433,76.2864
Peru,2008,1.2253836,9017.797,28806184.0,10.678817,75.03124
Peru,2009,1.3620186,8962.979,29009326.0,11.142635,74.02295
Peru,2010,1.4541812,10113.219,29229576.0,11.659982,72.85424
Peru,2011,1.430676,11022.33,29477722.0,12.051245,71.894844
Peru,2012,1.5297245,11566.978,29749592.0,12.716904,70.344284
Peru,2013,1.4322766,11749.8545,30038810.0,12.843286,69.92491
Peru,2014,1.627081,11764.07,30353956.0,12.9072275,69.66815
Peru,2015,1.6028947,11662.247,30711864.0,13.030817,69.56014
Peru,2016,1.6938016,11747.658,31132776.0,13.476872,68.59615
Peru,2017,1.7357414,11956.625,31605488.0,13.282298,68.94609
Peru,2018,1.7342052,12158.256,32203946.0,13.631724,67.95648
Peru,2019,1.7780743,12236.712,32824864.0,13.814457,67.49004
Philippines,1985,0.5089907,3008.201,54812656.0,4.367526,89.163956
Philippines,1988,0.6379733,3606.8936,58755920.0,4.582408,88.66797
Philippines,1991,0.6895948,4092.483,63039750.0,4.910717,87.84619
Philippines,1994,0.8005616,4741.4224,67650290.0,4.9788833,87.60674
Philippines,1997,0.9635655,5259.2334,72718830.0,6.2431726,85.118805
Philippines,2000,0.92814827,4540.9434,77958220.0,5.9140825,85.63119
Philippines,2003,0.84741473,4472.4077,82942840.0,6.0221963,85.12681
Philippines,2006,0.7571367,4742.3433,87901830.0,6.128274,84.91075
Philippines,2009,0.8242352,5374.6123,92946950.0,6.430517,84.14966
Philippines,2012,0.9040749,6586.1475,98032320.0,6.3335896,84.38474
Philippines,2015,1.091407,7088.7803,103031360.0,6.7604713,83.34669
Philippines,2018,1.3034848,8229.168,108568830.0,7.049608,82.61464
Poland,1985,11.9558325,7977.0293,37179164.0,14.409339,64.373665
Poland,1986,12.069638,8462.992,37436804.0,14.728814,63.539948
Poland,1987,12.315493,8848.745,37654412.0,14.718863,63.398125
Poland,1989,11.127728,9801.525,37939020.0,21.144056,48.95943
Poland,1992,9.5291195,9128.409,38252284.0,16.233637,60.401535
Poland,1995,9.4426,11685.215,38401980.0,13.350974,67.80801
Poland,1999,8.584712,14779.576,38354950.0,15.990859,61.46274
Poland,2004,8.38931,16284.119,38596040.0,17.314823,59.490257
Poland,2005,8.36701,17152.693,38575910.0,18.33641,56.804882
Poland,2006,8.731447,17793.412,38547180.0,19.606794,54.188305
Poland,2007,8.720246,19368.365,38521868.0,22.032726,49.461945
Poland,2008,8.555099,20616.195,38522884.0,23.757446,46.102257
Poland,2009,8.196572,21338.791,38555290.0,24.160707,45.218117
Poland,2010,8.659261,23428.086,38597356.0,24.647669,44.31006
Poland,2011,8.63779,25108.1,38620850.0,24.83699,43.838787
Poland,2012,8.43873,25650.93,38625870.0,24.7114,43.919415
Poland,2013,8.3384905,25615.729,38607350.0,25.320707,42.869076
Poland,2014,8.024037,25944.71,38581880.0,26.027758,41.54969
Poland,2015,8.111281,27173.203,38553148.0,27.364183,38.623817
Poland,2016,8.396815,27778.246,38532108.0,29.288464,35.68345
Poland,2017,8.739704,29047.824,38532816.0,30.094696,33.518017
Poland,2018,8.72451,30522.254,38521464.0,32.350292,30.475536
Poland,2019,8.252866,31985.158,38493600.0,35.425365,25.420532
Portugal,2003,6.154273,24338.291,10473345.0,29.867062,39.597015
Portugal,2004,6.4089117,24246.072,10501523.0,30.854956,38.58117
Portugal,2005,6.6171756,26620.916,10523314.0,30.764275,38.541245
Portugal,2006,6.149769,27802.342,10543946.0,31.310593,37.301296
Portugal,2007,5.9016933,28355.006,10565547.0,31.540648,36.02139
Portugal,2008,5.6732016,28234.168,10580963.0,31.261345,36.345997
Portugal,2009,5.394634,27659.717,10591341.0,31.9568,34.12718
Portugal,2010,4.9992423,28848.957,10588401.0,31.407177,35.557438
Portugal,2011,4.8973675,28366.145,10564820.0,30.074615,37.764053
Portugal,2012,4.7422686,28407.574,10522085.0,28.316792,39.84563
Portugal,2013,4.5967374,27645.287,10464537.0,28.250164,39.854668
Portugal,2014,4.6006246,27811.79,10408379.0,28.754501,38.81128
Portugal,2015,5.0362997,28654.186,10365436.0,30.269053,36.63371
Portugal,2016,4.874472,29452.104,10332751.0,31.039732,35.487476
Portugal,2017,5.3462167,30430.031,10307528.0,31.258413,34.406532
Portugal,2018,4.992572,30923.975,10289833.0,32.989956,31.807878
Portugal,2019,4.6155887,31796.8,10289921.0,35.261925,28.464327
Romania,1989,9.34551,8025.486,22788042.0,16.861053,57.917988
Romania,1992,5.7897224,7127.167,22800964.0,11.162528,99.999985
Romania,1994,5.342016,7849.4565,22632776.0,4.77598,99.999985
Romania,1995,5.578977,8441.648,22533138.0,9.159408,77.582726
Romania,1997,5.3009806,8523.61,22289540.0,8.394804,79.274475
Romania,2006,4.987996,13755.002,20909406.0,9.688889,76.24554
Romania,2007,5.255419,15591.713,20744226.0,10.554018,74.05398
Romania,2008,5.2382283,18339.736,20597516.0,11.882751,70.869736
Romania,2009,4.3233094,17999.645,20466318.0,12.136859,70.12493
Romania,2010,4.233744,18466.545,20335212.0,11.60333,71.277596
Romania,2011,4.5896244,18560.094,20220286.0,10.876909,73.00029
Romania,2012,4.525312,19638.709,20137112.0,10.949576,72.92586
Romania,2013,3.9551182,19739.795,20066550.0,11.025067,72.86694
Romania,2014,3.9571683,20324.879,19995836.0,11.438276,71.709274
Romania,2015,3.9200044,21573.496,19906078.0,12.340567,69.52551
Romania,2016,3.8748982,22819.523,19797820.0,14.055029,65.29872
Romania,2017,4.043328,25424.059,19698852.0,17.608608,57.461388
Romania,2018,4.0944867,26494.797,19606778.0,19.823595,52.89632
Romania,2019,3.9379425,27888.36,19524212.0,21.466862,49.472275
Russia,1993,12.537026,13039.194,148897280.0,14.402225,68.97977
Russia,1996,10.704888,10185.736,148233400.0,13.706055,69.2333
Russia,1997,10.01923,9921.07,147939970.0,12.516557,70.0031
Russia,1998,9.922302,9022.709,147672720.0,11.259146,72.52395
Russia,1999,10.141275,8697.124,147336380.0,8.9693575,77.85899
Russia,2000,10.0728245,9876.465,146844850.0,9.829374,75.80459
Russia,2001,10.364425,10164.179,146235520.0,11.063907,72.94583
Russia,2002,10.349519,10438.186,145590140.0,12.2598505,70.26665
Russia,2003,10.604023,11531.988,144946720.0,13.503799,67.73001
Russia,2004,10.695656,13070.193,144353650.0,14.561733,65.641365
Russia,2005,10.866317,15078.187,143800050.0,16.01569,63.031162
Russia,2006,11.322848,17685.094,143338670.0,17.439528,60.22033
Russia,2007,11.345777,20822.137,143117680.0,20.223497,56.01548
Russia,2008,11.545911,23914.395,143086540.0,22.377516,52.323757
Russia,2009,10.792086,21305.682,143163650.0,21.34907,53.23485
Russia,2010,11.398727,24175.521,143242600.0,22.963923,50.288826
Russia,2011,11.759599,27628.418,143364540.0,23.861631,49.1535
Russia,2012,11.844851,29747.924,143629360.0,25.107235,47.796883
Russia,2013,11.39534,29418.775,143956860.0,25.646017,47.129986
Russia,2014,11.366104,28165.336,144285070.0,25.181019,47.34996
Russia,2015,11.327114,25285.736,144668380.0,23.061457,49.52487
Russia,2016,11.266587,25159.287,145109150.0,22.523245,49.829315
Russia,2017,11.454741,26797.824,145452540.0,22.569801,50.083534
Russia,2018,11.757415,28352.533,145652290.0,22.866001,49.930515
Russia,2019,11.698944,28526.293,145742290.0,23.716806,48.62369
Rwanda,2000,0.0635183,958.9727,8109994.0,2.1125212,94.7999
Rwanda,2005,0.0569691,1308.7274,9026297.0,2.737333,93.39694
Rwanda,2010,0.056356117,1625.8533,10309032.0,2.9102585,92.88579
Rwanda,2013,0.070466645,1787.6578,11101352.0,3.1020057,92.41874
Rwanda,2016,0.087867044,2058.7534,11930902.0,3.0867956,92.366974
Saint Lucia,1995,1.8035283,9680.396,152368.0,3.6598425,90.86249
Saint Lucia,2015,2.7328026,12314.017,175638.0,20.072159,59.213024
Sao Tome and Principe,2000,0.33140147,1974.4146,143729.0,4.1573443,89.606636
Sao Tome and Principe,2010,0.56321573,3148.0935,182154.0,3.827335,90.43166
Sao Tome and Principe,2017,0.6692237,4066.1606,208050.0,5.4514947,86.54374
Senegal,1991,0.43578503,2732.6985,7754296.0,2.2678728,94.492615
Senegal,1994,0.45585713,2581.701,8417001.0,2.5430067,93.88443
Senegal,2001,0.42846528,2840.4688,9938028.0,2.9343681,92.734215
Senegal,2005,0.5047281,2919.7808,10974066.0,3.3156269,91.71828
Senegal,2011,0.6072469,3099.5505,12875878.0,3.3641634,91.60529
Senegal,2018,0.7274772,3191.4736,15574910.0,5.9815583,85.24372
Serbia,2012,5.762364,15694.974,7591357.0,14.206493,65.98065
Serbia,2013,5.890186,15421.81,7566674.0,13.016794,68.59437
Serbia,2014,4.9321527,15133.019,7543965.0,13.112411,68.606346
Serbia,2015,5.821364,15407.801,7519501.0,13.459076,68.1341
Serbia,2016,6.0106893,15744.965,7493288.0,13.753367,66.75298
Serbia,2017,6.0991654,16038.909,7464882.0,13.836538,66.226105
Serbia,2018,5.9619856,16534.133,7433825.0,15.754043,61.899067
Serbia,2019,5.982725,17220.316,7401056.0,17.846802,57.699512
Seychelles,1999,3.85694,22322.863,78848.0,20.161915,56.97026
Seychelles,2006,4.416485,23304.953,87110.0,18.315765,60.002792
Seychelles,2013,4.2802854,23460.268,96730.0,24.125065,53.74887
Seychelles,2018,5.8271527,25222.797,103120.0,22.251562,47.712116
Sierra Leone,1989,0.089856476,1489.2006,4159166.0,2.1237772,94.72679
Sierra Leone,2003,0.0999724,1228.8932,5350917.0,2.4678507,93.83037
Sierra Leone,2011,0.107497595,1466.3158,6612390.0,3.1890147,92.02759
Sierra Leone,2018,0.13091838,1980.2374,7861287.0,3.8859947,90.343506
Slovakia,1992,9.220632,14500.419,5301897.0,15.342223,61.963634
Slovakia,1996,8.2164545,16675.152,5358288.0,15.702265,61.48349
Slovakia,2004,7.96147,18032.133,5374932.0,16.333117,60.24208
Slovakia,2005,7.9606605,20581.326,5376251.0,18.723593,56.134678
Slovakia,2006,7.9155583,21880.303,5377239.0,20.195532,51.355946
Slovakia,2007,7.6178136,23660.205,5378381.0,20.940596,49.20318
Slovakia,2008,7.6861877,26117.062,5381641.0,21.780518,47.459015
Slovakia,2009,6.9820256,24693.074,5388934.0,23.163744,44.824196
Slovakia,2010,7.1174145,27152.83,5396428.0,23.68542,43.800304
Slovakia,2011,7.031431,27487.03,5402686.0,24.581226,41.431694
Slovakia,2012,6.6391897,27630.148,5409283.0,22.556124,45.409435
Slovakia,2013,6.5690103,26579.676,5414744.0,23.145323,45.09997
Slovakia,2014,6.210572,27592.22,5419572.0,22.56739,45.320293
Slovakia,2015,6.3549194,27625.566,5424449.0,23.039812,44.715706
Slovakia,2016,6.4284835,26400.781,5431205.0,23.304148,43.52646
Slovakia,2017,6.6393304,26467.105,5439418.0,24.037453,41.16136
Slovakia,2018,6.628825,26797.637,5446746.0,25.395718,38.934048
Slovakia,2019,6.1934304,27473.168,5453932.0,26.04364,37.14538
Slovenia,1993,7.15285,18839.824,1991685.0,23.408258,45.860413
Slovenia,1997,8.295691,22363.584,1989831.0,26.647985,36.89151
Slovenia,1999,7.759538,22896.08,1986263.0,26.791573,36.618988
Slovenia,2004,8.365965,26020.281,1996731.0,33.349247,25.743967
Slovenia,2005,8.446007,28253.645,2004780.0,34.52493,23.947407
Slovenia,2006,8.531263,28215.104,2013577.0,35.744915,22.15957
Slovenia,2007,8.571869,29137.088,2023230.0,37.609467,19.775484
Slovenia,2008,8.986297,32109.96,2034037.0,38.729073,18.001097
Slovenia,2009,7.92153,29353.318,2045578.0,38.98301,18.491879
Slovenia,2010,8.0006695,29828.684,2057294.0,39.037468,18.459934
Slovenia,2011,7.9201775,30934.697,2065457.0,38.704117,18.755291
Slovenia,2012,7.6156535,30515.654,2069365.0,37.106594,21.118626
Slovenia,2013,7.2999673,30056.854,2072374.0,36.907825,21.779682
Slovenia,2014,6.535812,30388.379,2074923.0,37.816,20.342453
Slovenia,2015,6.5576024,29830.53,2080865.0,37.95815,19.9576
Slovenia,2016,6.9178114,30507.389,2090020.0,39.101276,18.24894
Slovenia,2017,6.9656434,31594.707,2098396.0,40.017612,16.901865
Slovenia,2018,6.8947434,33605.02,2105931.0,42.537228,14.665493
Slovenia,2019,6.6446157,34093.465,2112905.0,43.449783,13.698901
South Korea,2006,10.478356,33109.707,48049348.0,35.735218,26.783005
South Korea,2008,11.005492,34997.27,48398630.0,36.929707,25.966831
South Korea,2010,12.175828,35927.84,48813036.0,37.440643,25.14649
South Korea,2012,12.651422,35776.125,49634188.0,39.524494,22.633623
South Korea,2014,12.448394,36241.836,50558044.0,41.450096,20.650715
South Korea,2016,12.432552,39214.76,51309984.0,43.20893,19.233032
Spain,1980,5.705586,16096.194,37491664.0,21.007597,51.366295
Spain,1985,5.196813,13693.116,38471924.0,20.646667,52.275944
Spain,1990,5.9269967,18580.336,38889890.0,26.671322,40.237026
Spain,1993,6.089365,20017.914,39420540.0,29.86472,37.04054
Spain,1994,6.3673964,20803.611,39623732.0,29.529146,37.080048
Spain,1995,6.6818476,21821.613,39814570.0,29.557783,37.535606
Spain,1996,6.3380046,22539.303,39996476.0,29.711632,37.525993
Spain,1997,6.616024,24225.041,40180050.0,30.995773,35.22025
Spain,1998,6.80349,25756.809,40362356.0,33.223537,31.838253
Spain,1999,7.3522015,26719.432,40542230.0,35.38083,28.91016
Spain,2000,7.610669,28207.709,40741652.0,37.22118,26.875147
Spain,2003,7.964245,29217.018,42230268.0,38.43699,23.872875
Spain,2004,8.217263,29781.826,42959670.0,38.938232,24.589643
Spain,2005,8.431613,32439.225,43685372.0,39.938293,22.892471
Spain,2006,8.09614,34817.586,44422824.0,40.30653,23.3697
Spain,2007,8.120073,36548.96,45245784.0,48.051796,17.80777
Spain,2008,7.3072114,36635.13,45966544.0,48.861565,17.381098
Spain,2009,6.3945336,34948.168,46367772.0,48.803192,17.910658
Spain,2010,6.0751605,34567.598,46572776.0,46.150215,19.957067
Spain,2011,6.0732718,34297.75,46729230.0,44.42341,21.683697
Spain,2012,5.9470425,34080.395,46756084.0,42.32387,23.009155
Spain,2013,5.406043,33551.82,46603460.0,41.165993,24.66144
Spain,2014,5.470401,33744.027,46464548.0,41.376926,24.285923
Spain,2015,5.8315663,35774.746,46431344.0,42.567513,23.403536
Spain,2016,5.586633,37270.555,46473320.0,44.1224,21.885529
Spain,2017,5.8730726,38928.51,46584170.0,44.59995,20.695026
Spain,2018,5.740303,39610.01,46792044.0,44.850605,20.622257
Spain,2019,5.318343,40366.4,47131372.0,46.866184,18.99157
Sri Lanka,1985,0.24338078,2870.1282,16092339.0,4.3599186,99.999985
Sri Lanka,1990,0.22266904,3358.0063,17204098.0,4.569283,88.67837
Sri Lanka,1995,0.31985998,4203.3223,18177570.0,4.969462,87.635155
Sri Lanka,2002,0.57287365,5168.153,19110706.0,5.8335056,85.72612
Sri Lanka,2006,0.5934636,6428.145,19870706.0,6.8615546,83.40542
Sri Lanka,2009,0.6319861,8348.82,20482484.0,6.9114547,83.08317
Sri Lanka,2012,0.7516767,11349.773,21017150.0,7.875568,81.03814
Sri Lanka,2016,1.0728792,12556.947,21425494.0,9.070544,78.400185
Sri Lanka,2019,0.98071545,13290.122,21649664.0,9.24845,77.68537
Sudan,2009,0.44804236,3622.0176,32948156.0,4.674115,88.32916
Sudan,2014,0.47389418,4325.0195,37003250.0,4.5637417,88.7348
